date_key,line_key,city_key,ridership,day_type,target_ridership
20250428,6,2,8584,Weekday,8311
20250428,1,1,20760,Weekday,21396
20250429,1,1,26306,Weekday,25014
20250429,2,1,18283,Weekday,18953
20250429,3,1,11868,Weekday,11771
20250429,8,2,7223,Weekday,7484
20250429,4,1,12803,Weekday,12238
20250429,5,2,7388,Weekday,7322
20250429,7,2,15618,Weekday,15873
20250429,6,2,8909,Weekday,8981
20250430,7,2,16486,Weekday,16079
20250430,8,2,9062,Weekday,9244
20250430,5,2,9013,Weekday,9176
20250430,6,2,7755,Weekday,8108
20250430,1,1,22048,Weekday,22866
20250430,2,1,19744,Weekday,19257
20250430,4,1,11457,Weekday,11404
20250430,3,1,10710,Weekday,11052
20250501,4,1,12506,Weekday,12742
20250501,3,1,11290,Weekday,11251
20250501,2,1,19583,Weekday,20311
20250501,7,2,10467,Weekday,10806
20250501,6,2,5716,Weekday,5591
20250501,5,2,10967,Weekday,11367
20250501,8,2,7369,Weekday,7145
20250501,1,1,18849,Weekday,19775
20250502,5,2,7048,Weekday,7110
20250502,2,1,24248,Weekday,25415
20250502,3,1,10891,Weekday,11407
20250502,8,2,4615,Weekday,4472
20250502,4,1,13558,Weekday,14041
20250502,7,2,14625,Weekday,15146
20250502,6,2,9566,Weekday,9150
20250502,1,1,26097,Weekday,25661
20250503,5,2,4706,Weekend,4680
20250503,6,2,4165,Weekend,4084
20250503,1,1,12677,Weekend,13241
20250503,2,1,13742,Weekend,13629
20250503,3,1,7883,Weekend,8214
20250503,4,1,7119,Weekend,7026
20250503,7,2,10287,Weekend,9984
20250503,8,2,5103,Weekend,5191
20250504,4,1,6500,Weekend,6485
20250504,5,2,5666,Weekend,5824
20250504,8,2,4635,Weekend,4412
20250504,7,2,6992,Weekend,7244
20250504,1,1,12133,Weekend,11746
20250504,2,1,12446,Weekend,12711
20250504,3,1,6793,Weekend,7029
20250504,6,2,4340,Weekend,4520
20250505,6,2,9055,Weekday,9272
20250505,7,2,16538,Weekday,17144
20250505,5,2,7748,Weekday,7955
20250505,1,1,18358,Weekday,18537
20250505,4,1,11500,Weekday,11282
20250505,3,1,11588,Weekday,12133
20250505,8,2,7821,Weekday,7957
20250505,2,1,19059,Weekday,18940
20250506,3,1,9436,Weekday,9817
20250506,1,1,21656,Weekday,22316
20250506,8,2,9533,Weekday,9132
20250506,4,1,11113,Weekday,11120
20250506,2,1,18803,Weekday,19072
20250506,7,2,15167,Weekday,14941
20250506,5,2,8909,Weekday,9091
20250506,6,2,9790,Weekday,9679
20250507,4,1,10053,Weekday,9750
20250507,3,1,12347,Weekday,12080
20250507,2,1,22174,Weekday,22930
20250507,1,1,26053,Weekday,26727
20250507,6,2,8920,Weekday,8794
20250507,8,2,8579,Weekday,8367
20250507,7,2,15568,Weekday,16258
20250507,5,2,9058,Weekday,9054
20250508,4,1,15452,Weekday,15533
20250508,7,2,16105,Weekday,15752
20250508,3,1,11005,Weekday,10959
20250508,2,1,17230,Weekday,16676
20250508,5,2,9173,Weekday,9167
20250508,8,2,7764,Weekday,7881
20250508,1,1,23344,Weekday,22624
20250508,6,2,10023,Weekday,9926
20250509,3,1,11858,Weekday,11551
20250509,4,1,11821,Weekday,11938
20250509,8,2,7612,Weekday,7557
20250509,7,2,12933,Weekday,13571
20250509,2,1,22674,Weekday,21780
20250509,1,1,18528,Weekday,17749
20250509,6,2,8087,Weekday,8053
20250509,5,2,6201,Weekday,5910
20250510,6,2,5503,Weekend,5476
20250510,8,2,4364,Weekend,4364
20250510,7,2,8590,Weekend,8256
20250510,1,1,15301,Weekend,15470
20250510,5,2,4098,Weekend,3934
20250510,4,1,8146,Weekend,8347
20250510,3,1,6411,Weekend,6682
20250510,2,1,11107,Weekend,11575
20250511,6,2,4498,Weekend,4370
20250511,4,1,8382,Weekend,8195
20250511,5,2,4815,Weekend,4699
20250511,8,2,3747,Weekend,3726
20250511,7,2,7881,Weekend,7842
20250511,1,1,14169,Weekend,13811
20250511,2,1,14424,Weekend,14453
20250511,3,1,5650,Weekend,5499
20250512,1,1,18726,Weekday,18216
20250512,6,2,8332,Weekday,8146
20250512,2,1,23046,Weekday,23393
20250512,5,2,9559,Weekday,9184
20250512,8,2,9803,Weekday,9861
20250512,3,1,14694,Weekday,14627
20250512,7,2,16688,Weekday,17271
20250512,4,1,10216,Weekday,9985
20250513,5,2,6471,Weekday,6270
20250513,8,2,8766,Weekday,8663
20250513,1,1,22971,Weekday,23431
20250513,7,2,16576,Weekday,16541
20250513,2,1,18039,Weekday,18251
20250513,3,1,12770,Weekday,12707
20250513,6,2,8019,Weekday,8401
20250513,4,1,8212,Weekday,8057
20250514,1,1,20782,Weekday,21483
20250514,2,1,21634,Weekday,21298
20250514,4,1,9313,Weekday,9620
20250514,6,2,8835,Weekday,9026
20250514,3,1,11220,Weekday,11769
20250514,8,2,10115,Weekday,10567
20250514,5,2,6839,Weekday,6910
20250514,7,2,19816,Weekday,19051
20250515,1,1,22056,Weekday,21147
20250515,8,2,7099,Weekday,7269
20250515,6,2,6342,Weekday,6044
20250515,5,2,8228,Weekday,8272
20250515,7,2,11584,Weekday,12146
20250515,2,1,18325,Weekday,18432
20250515,4,1,10124,Weekday,10560
20250515,3,1,11373,Weekday,11639
20250516,3,1,12930,Weekday,13479
20250516,2,1,27025,Weekday,26976
20250516,1,1,19665,Weekday,20455
20250516,6,2,8545,Weekday,8681
20250516,5,2,8862,Weekday,9161
20250516,8,2,8459,Weekday,8161
20250516,4,1,14305,Weekday,14060
20250516,7,2,10648,Weekday,10194
20250517,2,1,17172,Weekend,16820
20250517,3,1,7224,Weekend,7018
20250517,4,1,8771,Weekend,8995
20250517,1,1,13819,Weekend,14265
20250517,7,2,8568,Weekend,8212
20250517,8,2,4655,Weekend,4613
20250517,5,2,4329,Weekend,4385
20250517,6,2,4089,Weekend,4054
20250518,2,1,14003,Weekend,14030
20250518,1,1,11970,Weekend,12239
20250518,4,1,7996,Weekend,7879
20250518,8,2,4929,Weekend,5038
20250518,5,2,4353,Weekend,4290
20250518,6,2,4850,Weekend,4695
20250518,7,2,9242,Weekend,9092
20250518,3,1,6941,Weekend,6663
20250519,5,2,10508,Weekday,10250
20250519,2,1,23364,Weekday,22785
20250519,6,2,9325,Weekday,8978
20250519,1,1,23909,Weekday,23035
20250519,8,2,5320,Weekday,5349
20250519,7,2,16175,Weekday,16229
20250519,3,1,10740,Weekday,10482
20250519,4,1,10200,Weekday,10678
20250520,3,1,11652,Weekday,12070
20250520,7,2,14454,Weekday,14364
20250520,8,2,8879,Weekday,8857
20250520,5,2,7945,Weekday,7967
20250520,2,1,24374,Weekday,24611
20250520,1,1,18616,Weekday,18469
20250520,6,2,9166,Weekday,9406
20250520,4,1,14172,Weekday,14383
20250521,5,2,9878,Weekday,10126
20250521,7,2,14488,Weekday,13953
20250521,8,2,7073,Weekday,7152
20250521,6,2,8273,Weekday,8679
20250521,1,1,24581,Weekday,23497
20250521,2,1,20734,Weekday,21717
20250521,3,1,8926,Weekday,8543
20250521,4,1,10817,Weekday,10591
20250522,7,2,17171,Weekday,17588
20250522,8,2,6952,Weekday,7055
20250522,5,2,7610,Weekday,7562
20250522,6,2,6890,Weekday,6877
20250522,3,1,13299,Weekday,13266
20250522,1,1,22987,Weekday,22401
20250522,2,1,21108,Weekday,22001
20250522,4,1,14621,Weekday,14839
20250523,5,2,8030,Weekday,8334
20250523,1,1,19739,Weekday,19593
20250523,2,1,22483,Weekday,23392
20250523,3,1,11964,Weekday,11395
20250523,4,1,12457,Weekday,11910
20250523,8,2,7645,Weekday,7331
20250523,6,2,7466,Weekday,7634
20250523,7,2,15174,Weekday,15638
20250524,3,1,8437,Weekend,8603
20250524,1,1,12116,Weekend,11780
20250524,8,2,4471,Weekend,4594
20250524,4,1,7840,Weekend,7459
20250524,7,2,7821,Weekend,7604
20250524,2,1,11066,Weekend,11238
20250524,5,2,4429,Weekend,4306
20250524,6,2,5254,Weekend,5291
20250525,1,1,15731,Weekend,15975
20250525,8,2,5280,Weekend,5080
20250525,6,2,5151,Weekend,4971
20250525,3,1,8399,Weekend,8811
20250525,5,2,4392,Weekend,4397
20250525,4,1,8354,Weekend,8179
20250525,7,2,7320,Weekend,7075
20250525,2,1,12247,Weekend,12463
20250526,6,2,9062,Weekday,8838
20250526,1,1,22998,Weekday,22296
20250526,2,1,25020,Weekday,24898
20250526,3,1,10831,Weekday,10315
20250526,7,2,15740,Weekday,14989
20250526,8,2,8524,Weekday,8146
20250526,5,2,10500,Weekday,10766
20250526,4,1,13136,Weekday,12519
20250527,6,2,9644,Weekday,9748
20250527,5,2,8312,Weekday,8028
20250527,8,2,5427,Weekday,5678
20250527,7,2,14126,Weekday,13425
20250527,1,1,24424,Weekday,25581
20250527,4,1,12282,Weekday,11836
20250527,2,1,18966,Weekday,19738
20250527,3,1,14262,Weekday,14533
20250528,7,2,18955,Weekday,19130
20250528,8,2,10326,Weekday,10091
20250528,5,2,6901,Weekday,7027
20250528,1,1,25444,Weekday,25581
20250528,2,1,15432,Weekday,14901
20250528,3,1,12661,Weekday,12965
20250528,4,1,15240,Weekday,14512
20250528,6,2,9266,Weekday,8808
20250529,5,2,9250,Weekday,9649
20250529,2,1,21953,Weekday,22461
20250529,7,2,18008,Weekday,18240
20250529,8,2,6650,Weekday,6707
20250529,1,1,20708,Weekday,20030
20250529,6,2,7974,Weekday,7860
20250529,3,1,9581,Weekday,9848
20250529,4,1,11691,Weekday,12189
20250530,6,2,7827,Weekday,8210
20250530,2,1,21225,Weekday,20742
20250530,1,1,25715,Weekday,26264
20250530,7,2,13095,Weekday,12563
20250530,5,2,8148,Weekday,7807
20250530,3,1,9348,Weekday,9163
20250530,4,1,10039,Weekday,10278
20250530,8,2,8127,Weekday,8017
20250531,8,2,3827,Weekend,3800
20250531,7,2,7795,Weekend,7737
20250531,5,2,4066,Weekend,4260
20250531,2,1,16002,Weekend,15667
20250531,4,1,6680,Weekend,6547
20250531,1,1,11372,Weekend,10931
20250531,6,2,4534,Weekend,4364
20250531,3,1,7193,Weekend,6903
20250601,3,1,8727,Weekend,8842
20250601,2,1,16537,Weekend,16856
20250601,1,1,15980,Weekend,15421
20250601,7,2,9697,Weekend,9673
20250601,8,2,4400,Weekend,4290
20250601,6,2,3801,Weekend,3920
20250601,5,2,4011,Weekend,4153
20250601,4,1,7517,Weekend,7851
20250602,6,2,8382,Weekday,8282
20250602,5,2,10049,Weekday,10388
20250602,4,1,7774,Weekday,7547
20250602,1,1,23013,Weekday,23493
20250602,2,1,18588,Weekday,18549
20250602,7,2,15028,Weekday,14583
20250602,3,1,9511,Weekday,9370
20250602,8,2,7830,Weekday,7520
20250603,1,1,19943,Weekday,19008
20250603,6,2,10585,Weekday,10186
20250603,5,2,9279,Weekday,8972
20250603,8,2,9779,Weekday,9666
20250603,7,2,16887,Weekday,17379
20250603,4,1,11006,Weekday,11258
20250603,3,1,11141,Weekday,10742
20250603,2,1,23082,Weekday,22800
20250604,2,1,27266,Weekday,27475
20250604,1,1,19935,Weekday,19078
20250604,4,1,10654,Weekday,10592
20250604,7,2,13050,Weekday,13358
20250604,8,2,6233,Weekday,6528
20250604,5,2,8624,Weekday,8245
20250604,6,2,7824,Weekday,7715
20250604,3,1,11893,Weekday,11550
20250605,8,2,8019,Weekday,7725
20250605,7,2,16883,Weekday,17365
20250605,1,1,20729,Weekday,21454
20250605,6,2,8208,Weekday,8061
20250605,5,2,8492,Weekday,8306
20250605,2,1,25300,Weekday,24703
20250605,3,1,10263,Weekday,10107
20250605,4,1,10720,Weekday,10582
20250606,5,2,8800,Weekday,9128
20250606,6,2,7927,Weekday,8287
20250606,7,2,16187,Weekday,16900
20250606,8,2,10034,Weekday,10083
20250606,4,1,14255,Weekday,13781
20250606,3,1,12812,Weekday,12765
20250606,2,1,22284,Weekday,21604
20250606,1,1,20655,Weekday,21077
20250607,4,1,7187,Weekend,7174
20250607,1,1,15394,Weekend,15513
20250607,5,2,6690,Weekend,6585
20250607,8,2,4899,Weekend,4795
20250607,7,2,9060,Weekend,9251
20250607,6,2,5214,Weekend,5234
20250607,3,1,9450,Weekend,9510
20250607,2,1,13895,Weekend,14208
20250608,1,1,16120,Weekend,15994
20250608,4,1,7982,Weekend,8163
20250608,6,2,3919,Weekend,4067
20250608,7,2,8821,Weekend,8678
20250608,3,1,7556,Weekend,7238
20250608,5,2,3760,Weekend,3603
20250608,2,1,17491,Weekend,17316
20250608,8,2,4902,Weekend,4791
20250609,3,1,12566,Weekday,12755
20250609,4,1,9711,Weekday,9641
20250609,1,1,25530,Weekday,26207
20250609,6,2,8120,Weekday,8127
20250609,5,2,7162,Weekday,7141
20250609,8,2,8035,Weekday,7660
20250609,7,2,10173,Weekday,10091
20250609,2,1,23778,Weekday,22618
20250610,1,1,19120,Weekday,18472
20250610,7,2,18132,Weekday,18990
20250610,3,1,9740,Weekday,9632
20250610,6,2,9087,Weekday,8668
20250610,5,2,9267,Weekday,9251
20250610,2,1,26102,Weekday,25163
20250610,4,1,11806,Weekday,12216
20250610,8,2,8629,Weekday,9030
20250611,4,1,12583,Weekday,12623
20250611,3,1,11814,Weekday,12246
20250611,2,1,22256,Weekday,21861
20250611,1,1,22045,Weekday,22983
20250611,5,2,8336,Weekday,8096
20250611,8,2,7821,Weekday,8030
20250611,7,2,18260,Weekday,17705
20250611,6,2,9446,Weekday,9013
20250612,8,2,5773,Weekday,5806
20250612,2,1,19941,Weekday,19902
20250612,5,2,8000,Weekday,7992
20250612,7,2,16832,Weekday,17158
20250612,4,1,10836,Weekday,10365
20250612,3,1,11051,Weekday,11461
20250612,6,2,11883,Weekday,11760
20250612,1,1,26357,Weekday,26551
20250613,2,1,17029,Weekday,16903
20250613,5,2,7887,Weekday,7763
20250613,3,1,11131,Weekday,10659
20250613,4,1,14090,Weekday,14456
20250613,1,1,16664,Weekday,17383
20250613,6,2,11151,Weekday,11366
20250613,8,2,8548,Weekday,8876
20250613,7,2,15695,Weekday,15965
20250614,4,1,6792,Weekend,6793
20250614,3,1,9083,Weekend,8690
20250614,2,1,10773,Weekend,10650
20250614,1,1,12651,Weekend,13213
20250614,7,2,8561,Weekend,8378
20250614,8,2,4022,Weekend,4150
20250614,5,2,5011,Weekend,5238
20250614,6,2,4364,Weekend,4149
20250615,1,1,15414,Weekend,14956
20250615,2,1,13951,Weekend,13407
20250615,7,2,10509,Weekend,10046
20250615,4,1,7235,Weekend,7426
20250615,3,1,8870,Weekend,9037
20250615,8,2,4331,Weekend,4465
20250615,6,2,5623,Weekend,5617
20250615,5,2,5878,Weekend,5657
20250616,1,1,22038,Weekday,22537
20250616,3,1,10775,Weekday,11153
20250616,4,1,12913,Weekday,12449
20250616,5,2,9395,Weekday,8925
20250616,8,2,10240,Weekday,10300
20250616,2,1,22374,Weekday,21255
20250616,6,2,9130,Weekday,9106
20250616,7,2,13554,Weekday,13387
20250617,3,1,12641,Weekday,12863
20250617,8,2,10170,Weekday,10126
20250617,7,2,14828,Weekday,14878
20250617,2,1,24417,Weekday,25575
20250617,5,2,7106,Weekday,6923
20250617,1,1,19091,Weekday,18154
20250617,4,1,10069,Weekday,9876
20250617,6,2,6537,Weekday,6825
20250618,4,1,12336,Weekday,12351
20250618,3,1,11820,Weekday,12151
20250618,2,1,22963,Weekday,22751
20250618,1,1,23933,Weekday,23032
20250618,7,2,16857,Weekday,17272
20250618,8,2,10321,Weekday,10444
20250618,5,2,8925,Weekday,9207
20250618,6,2,5306,Weekday,5522
20250619,3,1,13190,Weekday,12766
20250619,2,1,21005,Weekday,21949
20250619,1,1,18748,Weekday,18855
20250619,7,2,19122,Weekday,18921
20250619,8,2,7857,Weekday,7506
20250619,5,2,10035,Weekday,10352
20250619,6,2,7289,Weekday,7545
20250619,4,1,10767,Weekday,11303
20250620,7,2,19515,Weekday,19026
20250620,4,1,11198,Weekday,11307
20250620,8,2,11127,Weekday,11159
20250620,5,2,7110,Weekday,7374
20250620,6,2,8172,Weekday,7795
20250620,3,1,11051,Weekday,10570
20250620,2,1,25388,Weekday,25554
20250620,1,1,15181,Weekday,15424
20250621,1,1,16158,Weekend,15552
20250621,7,2,8846,Weekend,8699
20250621,2,1,16150,Weekend,16045
20250621,5,2,5618,Weekend,5628
20250621,6,2,5564,Weekend,5585
20250621,3,1,7714,Weekend,7875
20250621,4,1,7506,Weekend,7246
20250621,8,2,5116,Weekend,5275
20250622,7,2,7961,Weekend,8022
20250622,4,1,8018,Weekend,8233
20250622,5,2,5525,Weekend,5654
20250622,2,1,13880,Weekend,13565
20250622,3,1,7145,Weekend,6796
20250622,1,1,12521,Weekend,12107
20250622,6,2,5190,Weekend,5066
20250622,8,2,5321,Weekend,5309
20250623,4,1,11160,Weekday,10788
20250623,3,1,11522,Weekday,11526
20250623,1,1,21806,Weekday,22619
20250623,2,1,25524,Weekday,26424
20250623,7,2,14162,Weekday,14093
20250623,8,2,10360,Weekday,10692
20250623,5,2,11083,Weekday,10725
20250623,6,2,8517,Weekday,8259
20250624,7,2,19067,Weekday,19118
20250624,8,2,8663,Weekday,8933
20250624,1,1,22411,Weekday,22376
20250624,5,2,6552,Weekday,6273
20250624,2,1,20826,Weekday,20130
20250624,3,1,12866,Weekday,13155
20250624,6,2,5974,Weekday,5843
20250624,4,1,12618,Weekday,12566
20250625,3,1,10938,Weekday,10679
20250625,2,1,21758,Weekday,21706
20250625,4,1,12397,Weekday,12941
20250625,7,2,14311,Weekday,14138
20250625,5,2,8707,Weekday,8760
20250625,6,2,6510,Weekday,6758
20250625,1,1,18056,Weekday,18329
20250625,8,2,8656,Weekday,8915
20250626,7,2,12688,Weekday,13047
20250626,5,2,6348,Weekday,6078
20250626,6,2,7642,Weekday,7763
20250626,4,1,11368,Weekday,11459
20250626,3,1,10556,Weekday,10194
20250626,1,1,22338,Weekday,22481
20250626,2,1,26681,Weekday,27336
20250626,8,2,8176,Weekday,8510
20250627,1,1,23014,Weekday,21900
20250627,2,1,26641,Weekday,26279
20250627,7,2,12864,Weekday,12894
20250627,6,2,8208,Weekday,8529
20250627,5,2,9962,Weekday,9695
20250627,3,1,11825,Weekday,11435
20250627,8,2,9233,Weekday,9014
20250627,4,1,8557,Weekday,8521
20250628,8,2,5784,Weekend,5838
20250628,4,1,8338,Weekend,8455
20250628,3,1,8554,Weekend,8455
20250628,2,1,14243,Weekend,13623
20250628,1,1,15585,Weekend,15315
20250628,5,2,4575,Weekend,4749
20250628,6,2,5731,Weekend,5846
20250628,7,2,8161,Weekend,8094
20250629,2,1,13788,Weekend,13653
20250629,3,1,6276,Weekend,6068
20250629,4,1,8636,Weekend,8528
20250629,7,2,6796,Weekend,6974
20250629,5,2,5768,Weekend,5629
20250629,6,2,5842,Weekend,6111
20250629,1,1,16070,Weekend,15938
20250629,8,2,3342,Weekend,3343
20250630,5,2,12088,Weekday,12151
20250630,8,2,5631,Weekday,5777
20250630,7,2,16066,Weekday,15941
20250630,4,1,12115,Weekday,12299
20250630,2,1,23984,Weekday,24878
20250630,1,1,17679,Weekday,17936
20250630,6,2,6464,Weekday,6564
20250630,3,1,12786,Weekday,13304
20250701,3,1,13102,Weekday,12716
20250701,2,1,24089,Weekday,25143
20250701,1,1,24812,Weekday,24346
20250701,7,2,18779,Weekday,18290
20250701,8,2,8235,Weekday,8586
20250701,6,2,9707,Weekday,9542
20250701,5,2,8748,Weekday,9040
20250701,4,1,10569,Weekday,10425
20250702,6,2,9256,Weekday,9717
20250702,5,2,6269,Weekday,6433
20250702,4,1,13072,Weekday,13281
20250702,1,1,19638,Weekday,20057
20250702,2,1,20200,Weekday,20996
20250702,7,2,14892,Weekday,14151
20250702,3,1,13969,Weekday,14214
20250702,8,2,9540,Weekday,9848
20250703,1,1,23445,Weekday,23804
20250703,6,2,7744,Weekday,7974
20250703,5,2,7225,Weekday,7343
20250703,8,2,7702,Weekday,7359
20250703,7,2,14889,Weekday,15345
20250703,4,1,12182,Weekday,12691
20250703,3,1,12919,Weekday,13369
20250703,2,1,22959,Weekday,22937
20250704,2,1,21411,Weekday,22467
20250704,1,1,24891,Weekday,23811
20250704,3,1,12108,Weekday,12422
20250704,7,2,15781,Weekday,16343
20250704,8,2,8446,Weekday,8221
20250704,5,2,9033,Weekday,8713
20250704,6,2,9512,Weekday,9208
20250704,4,1,8611,Weekday,8185
20250705,8,2,5337,Weekend,5327
20250705,7,2,8671,Weekend,8645
20250705,1,1,11174,Weekend,11204
20250705,6,2,4899,Weekend,5047
20250705,5,2,5448,Weekend,5227
20250705,2,1,15287,Weekend,15921
20250705,3,1,7542,Weekend,7541
20250705,4,1,8305,Weekend,8591
20250706,7,2,10464,Weekend,10756
20250706,1,1,11831,Weekend,12306
20250706,2,1,15428,Weekend,14916
20250706,3,1,6969,Weekend,7200
20250706,6,2,5069,Weekend,4939
20250706,5,2,4696,Weekend,4507
20250706,8,2,4824,Weekend,4690
20250706,4,1,7943,Weekend,8336
20250707,3,1,13249,Weekday,13294
20250707,4,1,13209,Weekday,13761
20250707,6,2,5301,Weekday,5140
20250707,5,2,8678,Weekday,8615
20250707,7,2,15901,Weekday,15114
20250707,2,1,18902,Weekday,19541
20250707,8,2,9283,Weekday,9369
20250707,1,1,18609,Weekday,18630
20250708,6,2,7874,Weekday,7771
20250708,5,2,9938,Weekday,9760
20250708,8,2,8936,Weekday,8838
20250708,7,2,14009,Weekday,13651
20250708,2,1,24209,Weekday,23979
20250708,1,1,21915,Weekday,21349
20250708,3,1,12503,Weekday,12821
20250708,4,1,10891,Weekday,11188
20250709,3,1,12268,Weekday,11771
20250709,6,2,8583,Weekday,8666
20250709,5,2,10262,Weekday,10107
20250709,7,2,16304,Weekday,16260
20250709,1,1,23485,Weekday,23133
20250709,2,1,24679,Weekday,23594
20250709,4,1,13242,Weekday,13832
20250709,8,2,9237,Weekday,9163
20250710,5,2,9744,Weekday,9265
20250710,8,2,8107,Weekday,8357
20250710,7,2,16069,Weekday,16737
20250710,4,1,13208,Weekday,13035
20250710,2,1,20836,Weekday,19845
20250710,1,1,23710,Weekday,24691
20250710,6,2,7658,Weekday,7823
20250710,3,1,11538,Weekday,11370
20250711,3,1,13091,Weekday,12706
20250711,2,1,22600,Weekday,22591
20250711,4,1,11706,Weekday,11312
20250711,6,2,6506,Weekday,6626
20250711,5,2,8081,Weekday,7947
20250711,8,2,5453,Weekday,5435
20250711,7,2,14317,Weekday,14245
20250711,1,1,18245,Weekday,18004
20250712,1,1,13592,Weekend,13694
20250712,2,1,12972,Weekend,12983
20250712,3,1,9318,Weekend,9178
20250712,4,1,8418,Weekend,8359
20250712,6,2,5150,Weekend,5049
20250712,5,2,4487,Weekend,4689
20250712,7,2,10656,Weekend,10756
20250712,8,2,5042,Weekend,4917
20250713,5,2,4103,Weekend,4104
20250713,8,2,3847,Weekend,3869
20250713,7,2,9066,Weekend,8642
20250713,3,1,9005,Weekend,9029
20250713,2,1,14346,Weekend,13883
20250713,1,1,14251,Weekend,14529
20250713,6,2,4301,Weekend,4447
20250713,4,1,7317,Weekend,7093
20250714,1,1,21949,Weekday,21499
20250714,3,1,12019,Weekday,11760
20250714,7,2,20164,Weekday,21022
20250714,8,2,8062,Weekday,8398
20250714,5,2,8934,Weekday,8505
20250714,6,2,10711,Weekday,10308
20250714,2,1,23328,Weekday,22704
20250714,4,1,13919,Weekday,14129
20250715,5,2,8351,Weekday,8058
20250715,7,2,21442,Weekday,22431
20250715,8,2,6181,Weekday,5897
20250715,6,2,9323,Weekday,9229
20250715,4,1,13898,Weekday,13916
20250715,2,1,18966,Weekday,19050
20250715,1,1,18046,Weekday,18702
20250715,3,1,13671,Weekday,13459
20250716,5,2,9676,Weekday,9446
20250716,4,1,12408,Weekday,12684
20250716,3,1,13490,Weekday,13422
20250716,6,2,4266,Weekday,4126
20250716,2,1,21026,Weekday,21316
20250716,1,1,27206,Weekday,27886
20250716,8,2,10527,Weekday,10157
20250716,7,2,12230,Weekday,11892
20250717,3,1,9119,Weekday,9065
20250717,4,1,12514,Weekday,12186
20250717,5,2,9214,Weekday,9591
20250717,2,1,22824,Weekday,21934
20250717,6,2,10983,Weekday,10752
20250717,8,2,8993,Weekday,8592
20250717,1,1,21651,Weekday,21682
20250717,7,2,20086,Weekday,19442
20250718,7,2,16721,Weekday,16724
20250718,8,2,7710,Weekday,7516
20250718,4,1,10286,Weekday,10474
20250718,5,2,9197,Weekday,9517
20250718,2,1,18746,Weekday,18071
20250718,1,1,22232,Weekday,22342
20250718,6,2,6592,Weekday,6419
20250718,3,1,11691,Weekday,12227
20250719,1,1,15670,Weekend,15896
20250719,2,1,14187,Weekend,14878
20250719,4,1,8523,Weekend,8275
20250719,7,2,9930,Weekend,10425
20250719,8,2,4006,Weekend,4191
20250719,5,2,3888,Weekend,3790
20250719,6,2,4057,Weekend,4008
20250719,3,1,7442,Weekend,7699
20250720,6,2,5378,Weekend,5143
20250720,4,1,6262,Weekend,6548
20250720,5,2,3919,Weekend,4057
20250720,3,1,6625,Weekend,6616
20250720,2,1,14629,Weekend,14583
20250720,1,1,17071,Weekend,17104
20250720,7,2,9927,Weekend,9578
20250720,8,2,5310,Weekend,5285
20250721,4,1,13409,Weekday,13889
20250721,3,1,12585,Weekday,12470
20250721,2,1,24572,Weekday,25698
20250721,1,1,20795,Weekday,20390
20250721,6,2,9263,Weekday,9613
20250721,5,2,8525,Weekday,8754
20250721,7,2,15647,Weekday,16121
20250721,8,2,10649,Weekday,10625
20250722,6,2,8660,Weekday,8883
20250722,5,2,10811,Weekday,10357
20250722,8,2,8702,Weekday,8394
20250722,7,2,16679,Weekday,16798
20250722,1,1,22279,Weekday,22296
20250722,2,1,27126,Weekday,27642
20250722,3,1,10988,Weekday,10504
20250722,4,1,12533,Weekday,12181
20250723,7,2,17958,Weekday,17104
20250723,8,2,7317,Weekday,7667
20250723,5,2,10136,Weekday,9927
20250723,1,1,21554,Weekday,22437
20250723,3,1,11234,Weekday,11173
20250723,2,1,22327,Weekday,22466
20250723,6,2,6599,Weekday,6515
20250723,4,1,13053,Weekday,12864
20250724,1,1,23833,Weekday,23252
20250724,2,1,15405,Weekday,15067
20250724,3,1,12400,Weekday,12901
20250724,4,1,11638,Weekday,11987
20250724,6,2,9998,Weekday,10169
20250724,5,2,7529,Weekday,7448
20250724,8,2,8315,Weekday,8422
20250724,7,2,14194,Weekday,13955
20250725,5,2,8718,Weekday,8499
20250725,8,2,10299,Weekday,10791
20250725,4,1,10607,Weekday,11066
20250725,3,1,12373,Weekday,12978
20250725,1,1,21668,Weekday,22288
20250725,7,2,18875,Weekday,18012
20250725,2,1,22872,Weekday,22053
20250725,6,2,10290,Weekday,10796
20250726,5,2,5203,Weekend,4944
20250726,7,2,10925,Weekend,11339
20250726,6,2,4795,Weekend,4885
20250726,1,1,14841,Weekend,15548
20250726,2,1,14766,Weekend,14672
20250726,3,1,7109,Weekend,7066
20250726,4,1,6780,Weekend,6503
20250726,8,2,5716,Weekend,5484
20250727,8,2,4310,Weekend,4396
20250727,5,2,6170,Weekend,6137
20250727,6,2,4097,Weekend,3903
20250727,2,1,14253,Weekend,14753
20250727,4,1,6037,Weekend,6188
20250727,3,1,7311,Weekend,7037
20250727,7,2,8793,Weekend,8376
20250727,1,1,12680,Weekend,12092
20250728,7,2,14795,Weekday,14819
20250728,8,2,11435,Weekday,11884
20250728,6,2,9135,Weekday,9122
20250728,4,1,11984,Weekday,12061
20250728,3,1,13217,Weekday,13044
20250728,5,2,9623,Weekday,9394
20250728,1,1,22651,Weekday,21955
20250728,2,1,16769,Weekday,16621
20250729,1,1,18089,Weekday,18983
20250729,2,1,16588,Weekday,15834
20250729,3,1,9874,Weekday,9727
20250729,4,1,11763,Weekday,12202
20250729,7,2,17339,Weekday,17546
